title,release_year,runtime,imdb_score,type_SHOW,is_high_rated
We Can Be Heroes,2020,97,4.7,False,0
Grand Army,2020,52,7.5,True,1
Tell Me Who I Am,2019,85,7.6,False,1
Violet Evergarden: The Movie,2020,140,8.3,False,1
The I-Land,2019,40,4.6,True,0
Killer Inside: The Mind of Aaron Hernandez,2020,67,7.4,True,1
Skylines,2019,60,7.5,True,1
Paddleton,2019,89,7.1,False,1
Inside Bill's Brain: Decoding Bill Gates,2019,50,7.9,True,1
What Lies Below,2020,87,4.3,False,0
Vampires vs. the Bronx,2020,86,5.7,False,0
Song Exploder,2020,27,7.4,True,1
Chambers,2019,44,6.4,True,0
"The Mind, Explained",2019,21,8.0,True,1
The Chef Show,2019,26,8.199999999999998,True,1
The Stronghold,2020,105,6.9,False,0
Rise of Empires: Ottoman,2020,45,7.9,True,1
The Last Czars,2019,45,7.3,True,1
The Swarm,2020,101,5.3,False,0
The Life Ahead,2020,94,6.8,False,0
Darwin's Game,2020,23,7.3,True,1
How to Sell Drugs Online (Fast),2019,32,7.9,True,1
The Kindness of Strangers,2019,112,6.4,False,0
Captain Underpants: Epic Choice-o-rama,2020,37,6.4,False,0
Biohackers,2020,42,6.8,True,0
Sightless,2020,89,5.5,False,0
Project Power,2020,111,6.0,False,0
Fear City: New York vs The Mafia,2020,52,7.1,True,1
Gentefied,2020,30,7.3,True,1
Hotel Del Luna,2019,80,8.199999999999998,True,1
The Baker and the Beauty,2020,44,7.5,True,1
Her Private Life,2019,74,7.7,True,1
Rim of the World,2019,99,5.2,False,0
Control Z,2020,36,6.9,True,0
Power Rangers Beast Morphers,2019,23,6.5,True,0
Death of Me,2020,95,4.4,False,0
Capitani,2019,28,6.6,True,0
A Fall from Grace,2020,120,5.8,False,0
The Best of Enemies,2019,133,7.3,False,1
Home for Christmas,2019,29,7.7,True,1
Quicksand,2019,46,7.5,True,1
"Sex, Explained",2020,22,6.9,True,0
Hubie Halloween,2020,103,5.2,False,0
Rainbow High,2020,6,6.4,True,0
Secret Obsession,2019,97,4.4,False,0
Ju-On: Origins,2020,29,6.1,True,0
Ala Vaikunthapurramuloo,2020,165,7.5,False,1
Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,2020,80,7.0,False,1
Cadaver,2020,86,5.1,False,0
The Paramedic,2020,94,5.7,False,0
Special,2019,26,7.6,True,1
Exhibit A,2019,36,6.3,True,0
Itaewon Class,2020,69,8.199999999999998,True,1
See You Yesterday,2019,87,5.2,False,0
Turn Up Charlie,2019,26,7.1,True,1
The Disappearance of Madeleine McCann,2019,59,6.6,True,0
Floor is Lava,2020,30,5.3,True,0
Ride Like a Girl,2019,98,7.0,False,1
Miss Americana,2020,85,7.4,False,1
Dave Chappelle: Sticks & Stones,2019,65,8.4,False,1
The Babysitter: Killer Queen,2020,142,5.8,False,0
To All the Boys: P.S. I Still Love You,2020,102,6.0,False,0
The Forty-Year-Old Version,2020,123,7.2,False,1
Detention,2020,49,6.3,True,0
Triple Threat,2019,96,5.6,False,0
The Willoughbys,2020,92,6.3,False,0
Kengan Ashura,2019,24,8.0,True,1
Me Against You: Mr. S's Vendetta,2020,64,1.7,False,0
Abyss,2019,61,7.1,True,1
Miles Davis: Birth of the Cool,2019,115,7.4,False,1
Tall Girl,2019,101,5.2,False,0
The Trials of Gabriel Fernandez,2020,55,8.1,True,1
Gameboys,2020,22,8.5,True,1
High Flying Bird,2019,90,6.2,False,0
Black Space,2020,46,6.7,True,0
Spinning Out,2020,50,7.6,True,1
Patsy & Loretta,2019,88,6.8,False,0
Dolly Parton's Heartstrings,2019,67,7.6,True,1
The Bonfire of Destiny,2019,50,7.6,True,1
Altered Carbon: Resleeved,2020,75,6.5,False,0
Taylor Tomlinson: Quarter-Life Crisis,2020,61,7.4,False,1
2 Hearts,2020,100,6.2,False,0
Coded Bias,2020,86,6.7,False,0
Indian Matchmaking,2020,35,6.2,True,0
Audrey,2020,100,7.1,False,1
High Seas,2019,45,6.8,True,0
Wasp Network,2019,128,5.9,False,0
School Life,2019,111,6.5,False,0
Julie and the Phantoms,2020,2,8.4,True,1
Ghosts of War,2020,94,5.5,False,0
The Fable,2019,123,6.5,False,0
Someone Has to Die,2020,50,6.3,True,0
Night in Paradise,2020,131,6.7,False,0
The Perfect Date,2019,93,5.8,False,0
How High 2,2019,89,3.0,False,0
Bigfoot Family,2020,97,5.8,False,0
The Uncanny Counter,2020,64,8.0,True,1
Barbie: Princess Adventure,2020,72,5.4,False,0
This Changes Everything,2019,97,7.6,False,1
Self Made: Inspired by the Life of Madam C.J. Walker,2020,47,7.3,True,1
V Wars,2019,42,6.1,True,0
The Naked Director,2019,51,7.7,True,1
Friendsgiving,2020,95,4.4,False,0
Poms,2019,91,6.0,False,0
The Baby-Sitters Club,2020,27,7.3,True,1
Youth v Gov,2020,110,6.9,False,0
The Letter for the King,2020,47,5.9,True,0
Close,2019,95,5.7,False,0
Making The Witcher,2020,32,6.8,False,0
Black Dog,2019,80,7.7,True,1
I Am Woman,2020,116,6.6,False,0
Tiny Pretty Things,2020,56,5.9,True,0
Frontera Verde,2019,40,7.3,True,1
Romance Is a Bonus Book,2019,64,8.0,True,1
No Good Nick,2019,30,6.0,True,0
Stand by Me Doraemon 2,2020,96,7.7,False,1
SanPa: Sins of the Savior,2020,57,7.8,True,1
Persona,2019,22,6.6,True,0
Cuties,2020,96,3.3,False,0
BNA,2020,23,7.2,True,1
Carmen Sandiego,2019,23,7.9,True,1
The Forest of Love,2019,151,6.3,False,0
The Liberator,2020,49,7.6,True,1
Trial by Media,2020,62,7.1,True,1
Connected,2020,44,7.5,True,1
Jo Koy: Cominâ€™ In Hot,2019,60,7.3,False,1
PokÃ©mon: Mewtwo Strikes Back - Evolution,2019,98,5.7,False,0
Love Alarm,2019,49,6.8,True,0
The Stand In,2020,101,4.7,False,0
The Boys in the Band,2020,121,6.8,False,0
The Eddy,2020,58,7.1,True,1
Love & Anarchy,2020,29,7.4,True,1
Arthdal Chronicles,2019,80,8.3,True,1
Let It Snow,2019,93,5.8,False,0
The Decline,2020,83,6.0,False,0
The Mess You Leave Behind,2020,45,6.8,True,0
Disclosure,2020,107,8.199999999999998,False,1
How I Became a Super Hero,2020,97,5.8,False,0
The Coldest Game,2019,104,6.2,False,0
Death to 2020,2020,71,6.8,False,0
Pete Davidson: Alive from New York,2020,49,6.1,False,0
Lying and Stealing,2019,100,5.4,False,0
Carole & Tuesday,2019,23,7.8,True,1
Vampires,2020,40,5.6,True,0
Becoming,2020,89,6.8,False,0
Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,2019,87,5.3,False,0
Invader ZIM: Enter the Florpus,2019,71,7.4,False,1
The Trial,2019,50,7.2,True,1
Athlete A,2020,104,7.6,False,1
Killer Ratings,2019,50,7.6,True,1
The Last Kids on Earth,2019,58,7.3,True,1
Japan Sinks: 2020,2020,26,6.4,True,0
An Easy Girl,2019,92,5.6,False,0
9to5: The Story of A Movement,2020,89,7.4,False,1
"Live Twice, Love Once",2019,101,7.2,False,1
Lenox Hill,2020,50,8.699999999999998,True,1
The AlcÃ sser Murders,2019,61,7.1,True,1
We Are the Wave,2019,49,6.2,True,0
The Lost Husband,2020,109,6.1,False,0
The Possessed,2020,9,5.7,True,0
Made You Look: A True Story About Fake Art,2020,96,7.0,False,1
Screwball,2019,105,7.1,False,1
Holidate,2020,103,6.1,False,0
The Wedding Guest,2019,94,5.8,False,0
Then Came You,2019,93,6.9,False,0
Kevin Hart: Don't F**k This Up,2019,40,6.4,True,0
BrenÃ© Brown: The Call to Courage,2019,76,7.7,False,1
Touch Your Heart,2019,63,7.7,True,1
Anthony Jeselnik: Fire in the Maternity Ward,2019,64,7.2,False,1
Vagabond,2019,61,8.199999999999998,True,1
John Mulaney & The Sack Lunch Bunch,2019,70,7.4,False,1
Amy Schumer: Growing,2019,61,5.4,False,0
Otherhood,2019,100,6.1,False,0
Twin Murders: The Silence of the White City,2019,110,5.3,False,0
Jingle Jangle: A Christmas Journey,2020,122,6.5,False,0
Love 101,2020,46,7.5,True,1
The Big Flower Fight,2020,39,7.4,True,1
Lovestruck in the City,2020,30,7.7,True,1
Hospital Playlist,2020,90,8.8,True,1
Framing John DeLorean,2019,109,6.5,False,0
A Cinderella Story: Christmas Wish,2019,93,5.3,False,0
How to Fix a Drug Scandal,2020,53,7.0,True,1
Inside Man: Most Wanted,2019,106,5.6,False,0
Dream Home Makeover,2020,27,5.5,True,0
Dance of the Forty One,2020,99,6.8,False,0
The Kissing Booth 2,2020,134,5.7,False,0
Ricky Zoom,2019,12,6.3,True,0
The Barrier,2020,52,6.8,True,0
Power Players,2019,11,5.9,True,0
Definition Please,2020,91,5.5,False,0
Unknown Origins,2020,96,6.1,False,0
Fast & Furious Spy Racers,2019,26,5.7,True,0
Ashley Garcia: Genius in Love,2020,30,6.8,True,0
Coven,2020,92,6.4,False,0
Falling Inn Love,2019,98,5.6,False,0
Nate Bargatze: The Tennessee Kid,2019,60,7.6,False,1
Dangerous Lies,2020,96,5.3,False,0
Human Nature,2019,107,7.7,False,1
Beats,2019,109,6.3,False,0
A Secret Love,2020,83,7.8,False,1
Earthquake Bird,2019,107,5.9,False,0
LEGO Marvel Spider-Man: Vexed by Venom,2019,25,5.6,False,0
The Playbook,2020,44,7.4,True,1
The Hard Way,2019,92,4.8,False,0
Cut Throat City,2020,123,4.8,False,0
Family Business,2019,47,7.4,True,1
Tigertail,2020,91,6.6,False,0
Knock Down the House,2019,86,7.1,False,1
We Are the Champions,2020,29,7.1,True,1
My First First Love,2019,52,7.5,True,1
Jim Jefferies: Intolerant,2020,66,7.2,False,1
Your Name Engraved Herein,2020,118,7.3,False,1
Alien Worlds,2020,44,6.5,True,0
Dolly Parton: Here I Am,2019,89,7.3,False,1
The InBESTigators,2019,19,8.1,True,1
The Circle France,2020,50,7.4,True,1
Desperados,2020,105,5.2,False,0
AJ and the Queen,2020,52,7.4,True,1
David Foster: Off the Record,2019,98,6.9,False,0
"Breakfast, Lunch & Dinner",2019,44,6.7,True,0
Mythomaniac,2019,46,6.7,True,0
The American Barbecue Showdown,2020,43,7.1,True,1
Freaks â€“ You're One of Us,2020,93,5.4,False,0
History 101,2020,22,6.8,True,0
Michelle Wolf: Joke Show,2019,59,7.2,False,1
Twice Upon a Time,2019,48,6.3,True,0
The Edge of All We Know,2020,99,6.6,False,0
Have a Good Trip: Adventures in Psychedelics,2020,85,6.8,False,0
Sebastian Maniscalco: Stay Hungry,2019,65,7.1,False,1
Lunatics,2019,36,6.6,True,0
The Knight Before Christmas,2019,92,5.5,False,0
Silver Skates,2020,136,7.1,False,1
Chef's Table: BBQ,2020,45,7.8,True,1
Time to Hunt,2020,135,6.3,False,0
System Crasher,2019,118,7.8,False,1
Who Killed Little Gregory?,2019,60,7.4,True,1
Homecoming: A Film by BeyoncÃ©,2019,137,7.4,False,1
Schulz Saves America,2020,17,7.3,True,1
Nikki Glaser: Bangin',2019,63,6.1,False,0
Criminal: Germany,2019,44,7.7,True,1
Beyblade Burst Rise,2019,0,5.7,True,0
Sergio,2020,118,6.2,False,0
Heaven Official's Blessing,2020,24,8.3,True,1
Girls from Ipanema,2019,57,7.8,True,1
Brother,2019,96,6.7,False,0
Do Do Sol Sol La La Sol,2020,60,7.4,True,1
The Operative,2019,116,5.7,False,0
ReMastered: The Two Killings of Sam Cooke,2019,74,7.2,False,1
Love Wedding Repeat,2020,100,5.5,False,0
Gather,2020,74,7.8,False,1
The Show Must Go On: The Queen + Adam Lambert Story,2019,81,7.8,False,1
Iron Fists and Kung Fu Kicks,2019,108,6.6,False,0
Taj Mahal 1989,2020,34,7.4,True,1
Benchwarmers 2: Breaking Balls,2019,90,4.1,False,0
I'm No Longer Here,2019,112,7.3,False,1
Glow Up: Britain's Next Make-Up Star,2019,54,6.8,True,0
Rocko's Modern Life: Static Cling,2019,45,6.9,False,0
Dear Mother,2020,98,5.8,False,0
Rising High,2020,94,5.9,False,0
Magical Andes,2019,35,7.8,True,1
Dragons: Rescue Riders,2019,24,5.9,True,0
My Perfect Landing,2020,25,6.6,True,0
Uncorked,2020,104,6.4,False,0
The Crowned Clown,2019,75,8.0,True,1
Mr. Iglesias,2019,29,7.1,True,1
Undercover Brother 2,2019,85,3.4,False,0
"Love, Guaranteed",2020,90,5.6,False,0
Crime Diaries: Night Out,2019,45,7.3,True,1
Pets United,2019,89,3.7,False,0
Under the Eiffel Tower,2019,87,5.4,False,0
Awake: The Million Dollar Game,2019,42,5.9,True,0
Oktoberfest: Beer & Blood,2020,48,6.8,True,0
Dragons: Rescue Riders: Secrets of the Songwing,2020,46,5.1,False,0
All My Friends Are Dead,2020,95,5.8,False,0
SAINT SEIYA: Knights of the Zodiac,2019,25,4.5,True,0
Holiday in the Wild,2019,85,6.1,False,0
Hache,2019,45,6.5,True,0
LEGO Marvel Avengers: Climate Conundrum,2020,22,6.6,True,0
Bert Kreischer: Hey Big Boy,2020,62,7.0,False,1
Ronny Chieng: Asian Comedian Destroys America!,2019,63,7.4,False,1
The Edge of Democracy,2019,121,7.2,False,1
Sextuplets,2019,97,4.4,False,0
Legacy of Lies,2020,101,5.0,False,0
The Chosen One,2019,27,5.7,True,0
Mystic Pop-up Bar,2020,69,8.0,True,1
Big Timber,2020,45,6.5,True,0
M8 - When Death Rescues Life,2019,84,7.0,False,1
Carmel: Who Killed Maria Marta?,2020,58,7.0,True,1
Morphle,2019,6,5.1,True,0
"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",2020,44,8.6,False,1
"Nisman. The Prosecutor, the President and the Spy",2019,62,7.6,True,1
Women of the Night,2019,47,6.3,True,0
Go!,2020,103,5.9,False,0
100 Humans: Life's Questions. Answered.,2020,37,5.7,True,0
Nobody's Looking,2019,20,7.7,True,1
"Hi Bye, Mama!",2020,61,8.0,True,1
Seven,2019,113,7.5,False,1
(Un)Well,2020,52,6.4,True,0
Heroes of Goo Jit Zu,2019,12,7.5,True,1
Miracle in Cell No. 7,2019,132,8.199999999999998,False,1
Lady Driver,2020,104,5.8,False,0
The Last Word,2020,45,7.0,True,1
Captain Underpants: Mega Blissmas,2020,46,5.3,False,0
The Innocence Files,2020,64,8.0,True,1
Furie,2019,98,5.6,False,0
Mortel,2019,52,6.5,True,0
Hard Kill,2020,98,3.4,False,0
Next in Fashion,2020,51,7.3,True,1
Losers,2019,8,7.6,True,1
Kota Factory,2019,42,9.3,True,1
1994,2019,178,7.5,True,1
The School Nurse Files,2020,51,6.4,True,0
Work It,2020,93,6.1,False,0
Ultras,2020,109,6.2,False,0
Bethany Hamilton: Unstoppable,2019,99,7.4,False,1
Jungle Beat: The Movie,2020,84,5.5,False,0
Monarca,2019,44,7.8,True,1
Les de l'hoquei,2019,50,6.8,True,0
The Binding,2020,93,4.8,False,0
Residue,2020,90,6.5,False,0
La LÃ­nea: Shadow of Narco,2020,30,6.4,True,0
The Witcher: A Look Inside the Episodes,2020,6,7.1,True,1
Feel the Beat,2020,107,6.3,False,0
Debt Collectors,2020,97,5.7,False,0
Ella Fitzgerald: Just One of Those Things,2019,89,6.9,False,0
All Together Now,2020,92,6.5,False,0
Coffee & Kareem,2020,88,5.1,False,0
Gigantosaurus,2019,13,6.9,True,0
Fortune Feimster: Sweet & Salty,2020,61,6.9,False,0
Family Reunion,2019,29,6.4,True,0
Tom Segura: Ball Hog,2020,70,7.3,False,1
Record of Youth,2020,73,7.3,True,1
Dark Forces,2020,81,2.7,False,0
Offering to the Storm,2020,139,6.2,False,0
You Cannot Hide,2019,45,6.4,True,0
The Minions of Midas,2020,53,6.6,True,0
Elisa & Marcela,2019,118,6.6,False,0
18 Presents,2020,114,6.9,False,0
Rose Island,2020,117,7.0,False,1
Oprah Winfrey Presents: When They See Us Now,2019,61,7.8,False,1
Osmosis,2019,42,5.8,True,0
Drug Squad: Costa del Sol,2019,68,6.8,True,0
Sky High,2020,121,5.6,False,0
Twelve Forever,2019,22,6.6,True,0
Funan,2019,84,6.9,False,0
Circus of Books,2019,92,7.1,False,1
Jinn,2019,32,3.5,True,0
Wheels of Fortune,2020,107,5.3,False,0
The Grizzlies,2019,106,7.5,False,1
Jo Koy: In His Elements,2020,55,5.4,False,0
"Bikram: Yogi, Guru, Predator",2019,86,6.7,False,0
Jenny Slate: Stage Fright,2019,66,5.8,False,0
Always a Witch,2019,40,6.3,True,0
My Holo Love,2020,57,7.6,True,1
Flavorful Origins,2019,12,7.6,True,1
Yankee,2019,40,5.9,True,0
Omniscient,2020,47,6.5,True,0
Seis Manos,2019,26,7.1,True,1
The F**k-It List,2020,103,5.1,False,0
Apache: The Life of Carlos Tevez,2019,45,7.3,True,1
Jerry Seinfeld: 23 Hours to Kill,2020,60,6.7,False,0
You vs. Wild,2019,20,6.6,True,0
Immigration Nation,2020,62,7.4,True,1
The Cabin with Bert Kreischer,2020,27,6.6,True,0
ZZ Top: That Little Ol' Band from Texas,2019,91,7.5,False,1
Super Deluxe,2019,176,8.4,False,1
The Stranded,2019,49,6.2,True,0
Who Killed Malcolm X?,2019,45,7.5,True,1
Pandemic: How to Prevent an Outbreak,2020,49,6.3,True,0
Villain,2020,97,5.9,False,0
"Oh, Ramona!",2019,109,4.8,False,0
Luna Nera,2020,45,6.0,True,0
Reality Z,2020,31,5.6,True,0
The Least Expected Day: Inside the Movistar Team 2019,2020,31,7.4,True,1
Rookie Historian Goo Hae-Ryung,2019,41,8.199999999999998,True,1
Delhi Crime,2019,27,8.5,True,1
The Surgeon's Cut,2020,50,8.5,True,1
Larry the Cable Guy: Remain Seated,2020,67,6.6,False,0
Seth Meyers: Lobby Baby,2019,61,7.4,False,1
Can You Hear Me?,2019,22,7.6,True,1
Svaha: The Sixth Finger,2019,122,6.2,False,0
BREAK IT ALL: The History of Rock in Latin America,2020,50,7.6,True,1
World Famous Lover,2020,156,5.0,False,0
Bulbbul,2020,94,6.5,False,0
Terrace House: Tokyo 2019-2020,2019,46,7.4,True,1
Queen Sono,2020,89,5.9,True,0
The Goop Lab,2020,33,2.5,True,0
Money Heist: The Phenomenon,2020,57,7.4,False,1
Gold Statue,2019,145,6.2,False,0
The Great Heist,2020,44,7.3,True,1
Burning Cane,2019,77,5.5,False,0
Pup Academy,2019,26,6.6,True,0
The King's Avatar,2019,36,8.199999999999998,True,1
World's Most Wanted,2020,45,7.1,True,1
Gabriel Iglesias: One Show Fits All,2019,90,7.2,False,1
Street Food,2019,37,7.9,True,1
Into the Beat,2020,102,5.3,False,0
Home Game,2020,29,7.0,True,1
The Unlisted,2019,10,6.7,True,0
Saaho,2019,171,5.5,False,0
Game Over,2019,102,7.0,False,1
45 RPM,2019,57,7.2,True,1
Trailer Park Boys: The Animated Series,2019,25,7.6,True,1
El DragÃ³n: Return of a Warrior,2019,53,6.8,True,0
Malibu Rescue: The Series,2019,26,5.4,True,0
A Kid from Coney Island,2019,89,7.0,False,1
A Remarkable Tale,2019,93,5.3,False,0
Michael McIntyre: Showman,2020,62,7.1,False,1
Jezebel,2020,88,6.9,False,0
Trouble,2019,87,5.8,False,0
U Turn,2020,98,4.3,False,0
"Frankenstein's Monster's Monster, Frankenstein",2019,32,5.8,False,0
Patria,2019,89,7.2,False,1
Private Lives,2020,67,6.7,True,0
Rising Phoenix,2020,105,8.1,False,1
Win the Wilderness: Alaska,2020,59,6.9,True,0
7SEEDS,2019,25,6.3,True,0
NiNoKuni,2019,106,6.1,False,0
Jamtara â€“ Sabka Number Ayega,2020,29,7.3,True,1
Mucho Mucho Amor: The Legend of Walter Mercado,2020,96,7.3,False,1
Hyena,2020,60,7.7,True,1
Stolen Away,2020,48,7.1,True,1
The Main Event,2020,102,4.8,False,0
Search: WWW,2019,72,7.9,True,1
Jack Whitehall: I'm Only Joking,2020,58,6.6,False,0
Hook,2020,43,6.5,True,0
I Hear You,2019,45,7.3,True,1
Leila,2019,46,4.7,True,0
Violet Evergarden: Eternity and the Auto Memories Doll,2019,90,7.4,False,1
Operation Christmas Drop,2020,95,5.8,False,0
Merry Happy Whatever,2019,26,6.4,True,0
Ek Ladki Ko Dekha Toh Aisa Laga,2019,121,5.6,False,0
Well-Intended Love,2019,43,7.2,True,1
The Neighbor,2019,30,6.5,True,0
Dragon Rider,2020,100,5.6,False,0
The Healing Powers of Dude,2020,30,6.5,True,0
American Son,2019,90,5.8,False,0
Only Mine,2019,87,4.6,False,0
Best of Stand-up 2020,2020,76,5.4,False,0
Back with the Ex,2019,44,6.2,True,0
Triad Princess,2019,45,6.8,True,0
The Crimes That Bind,2020,99,6.7,False,0
Rich in Love,2020,104,6.0,False,0
Last One Standing,2019,36,7.0,True,1
The Big Show Show,2020,26,6.3,True,0
Basketball or Nothing,2019,0,7.4,True,1
The Christmas Chronicles: Part Two,2020,112,6.0,False,0
Memories of a Teenager,2019,93,6.5,False,0
The Beast,2020,90,5.2,False,0
The Lies Within,2019,60,7.0,True,1
The Yin-Yang Master: Dream of Eternity,2020,132,6.4,False,0
"El Pepe, A Supreme Life",2019,74,7.1,False,1
Go! Live Your Way,2019,40,6.7,True,0
One Spring Night,2019,47,7.9,True,1
The Man Without Gravity,2019,107,5.8,False,0
Bad Boy Billionaires: India,2020,0,7.9,True,1
Designated Survivor: 60 Days,2019,74,8.1,True,1
Cinderela Pop,2019,94,4.5,False,0
Cannon Busters,2019,24,6.7,True,0
Million Dollar Beach House,2020,28,4.2,True,0
Notes for My Son,2020,83,6.4,False,0
Street Flow,2019,96,6.4,False,0
Juanita,2019,90,6.0,False,0
Absurd Planet,2020,20,3.9,True,0
My Husband Won't Fit,2019,34,6.7,True,0
"Whose Vote Counts, Explained",2020,25,7.3,True,1
Intuition,2020,116,5.5,False,0
When the Camellia Blooms,2019,55,8.0,True,1
Mrs. Serial Killer,2020,106,5.3,False,0
The Forest of Love: Deep Cut,2020,0,6.8,True,0
A Land Imagined,2019,95,6.2,False,0
revisions,2019,22,5.9,True,0
The Last Days of American Crime,2020,149,3.7,False,0
The Prince of Tennis ~ Match! Tennis Juniors ~,2019,45,7.6,True,1
Ainu Mosir,2020,84,6.6,False,0
37 Seconds,2019,115,7.4,False,1
Jo Pil-ho: The Dawning Rage,2019,127,6.3,False,0
Ultramarine Magmell,2019,24,6.0,True,0
The Ruthless,2019,107,6.2,False,0
In Family I Trust,2019,94,6.2,False,0
DNA,2020,90,6.0,False,0
A Life of Speed: The Juan Manuel Fangio Story,2020,92,6.9,False,0
A California Christmas,2020,106,5.8,False,0
Super Me,2019,102,5.8,False,0
Girls with Balls,2019,77,3.9,False,0
4 latas,2019,105,5.9,False,0
Jailbirds,2019,44,7.0,True,1
Trial 4,2020,55,7.4,True,1
Seventeen,2019,99,7.2,False,1
Restaurants on the Edge,2019,46,6.7,True,0
The Endless Trench,2019,148,7.2,False,1
The Victims' Game,2020,59,7.3,True,1
Menendez: The Day of the Lord,2020,93,4.9,False,0
Brother in Love,2019,115,7.1,False,1
Shaun the Sheep: Adventures from Mossy Bottom,2020,6,8.1,True,1
Examination of Conscience,2019,51,7.8,True,1
Playing with Fire,2019,43,5.9,True,0
#AnneFrank. Parallel Stories,2019,92,6.5,False,0
Mystery Lab,2020,37,7.4,True,1
It's Bruno!,2019,3,7.5,True,1
The Influence,2019,99,4.5,False,0
Kabir Singh,2019,172,7.2,False,1
Shadow,2019,43,6.6,True,0
Bulbul Can Sing,2019,95,7.0,False,1
Seized,2020,85,5.2,False,0
Roped,2020,90,5.4,False,0
Rhythm + Flow,2019,57,7.6,True,1
The 43,2019,56,7.1,True,1
Jarhead: Law of Return,2019,103,5.6,False,0
The Last Laugh,2019,98,5.6,False,0
Secreto bien guardado,2019,30,4.9,True,0
Flinch,2019,24,4.4,True,0
Grand-Daddy Day Care,2019,91,4.9,False,0
The Unsettling,2019,23,5.2,True,0
Maradona in Mexico,2019,37,7.3,True,1
ReMastered: Devil at the Crossroads,2019,48,7.0,False,1
Brews Brothers,2020,11,5.1,True,0
Kardec,2019,110,6.1,False,0
Marc Maron: End Times Fun,2020,71,6.8,False,0
